Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Jamaica,JAM,,,,,,,,,,,,,,,,,88500000,81699996.95,69099998.47,89900001.53,95500000,107000000,111099998.5,84199996.95,73900001.53,145500000,111500000,120500000,153899993.9,208500000,228699996.9,181300003.1,215600006.1,239199996.9,522099975.6,639100000,690300000,715100000,741500000,775000000,877700000,1046600000,1241600000,1379600000,1601198135,1761628767,1923735274,2122091021,2156589500,1889494349,2026445825,2105606761,2168136683,2171887541,2268785014,2361233874,2433422796,2462677565,2501614919,2562542095,3066873500,3706698183,3687554909,3600799950
Jordan,JOR,,,,,,,,,,,,,20719978.33,44739208.22,74823417.66,166671005.2,410864013.7,469705932.6,520576477.1,600949157.7,793860229.5,1032941284,1082284912,1109606079,1236679321,1022177368,1183819458,937952087.4,894980407.7,627070861.8,499267089.8,447906097.4,843659606.9,1040150024,1093903320,1243994528,1544146685,1655148096,1542736248,1664033850,1845133992,2011334086,2134979288,2201128350,2287447109,2420874471,2793935120,3326376299,3510160301,3465211268,3622957746,3683943662,3848309859,5342816901,6369718310,5348309859,4374647887,4431971831,4471971831,4564084507,4819154930,5072112676,4912816901,4484928000
Japan,JPN,,,,,,,,,,,,,,,,,,90000000,130000000,160000000,140000000,190000000,210000000,180000000,210000000,,,,,,,508114349.4,581996643.1,776544982.9,874147338.9,1150964233,500165527.2,614882056.3,553758614.7,566473894.7,773406710.4,1249546432,1126867033,811141120.6,773574711.1,904981240.7,1176988480,1383930644,1732378923,1594532178,1684468955,2131729225,2539577665,2363853398,3733912542,3325097903,3830448522,4443028775,4369453719,4388723266,4887784631,5293894065,5407997507,4687179766
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116099998.5,1200000,1200000,6400000,3600000,67472440,85039400,111248207.7,42197790,57377330.6,62021921.33,83589869.94,142991414,125570547.4,198201187.6,225556234.3,179708290.7,282984848.9,341405870.7,401380996.1,294269675.9,384165377.8,560420963.9,618039381,506076000.8,374391281.1,309886230.1,480802889.8,303724235.9
Kenya,KEN,,,,,,,,,,,7260000.229,7260000.229,13859999.66,12539999.96,18479999.54,13199999.81,9899999.619,18479999.54,26399999.62,19139999.39,27719999.31,78540000.92,67980003.36,58080001.83,56759998.32,66000000,52139999.39,66000000,76559997.56,89099998.47,139259994.5,124080001.8,114839996.3,118139999.4,137279998.8,87497853.06,87542881.42,506615136.8,531912793,584854296.9,537900024.4,50914426.28,57143479.98,65845295.38,375811334.2,424991045.9,570459274,645207871.4,667317334,631460883.2,685757272.4,934149203.2,1211021439,1304277231,1440846250,1569267850,1744639175,1962273106,2720366061,2838192215,3107932253,3770089639,4059710201,4166666667
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784999.967,1001999.974,1243000,2440000,2740000,2214200,1143500,2243715,4533928.8,30293198.6,70327782,179057440,313250258.3,473071915.7,704004667.8,1223272673,981964002.5,1266195469,1708694028,2031374213,2277998114,2242827292,1687701982,1994607958,2485778060,2688570122,2697606393,2630586519,3011845026,3225168650,2850000000
Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000,9500000,11300000.19,11600000,11600000,11700000,72200000,82400000,102600000,112800000,123000000,128200000,147400000,163700000,183700000,185800000,187918000,142213500,557456183.5,610649730.2,855043136.9,1003326431,1103123112,1185470633,1199209466,1287315707,1431304827,2654393615,2587757355,2538809148,2616016586,2781885245
Kiribati,KIR,,,,,,,,,,,,,,,,,,,,1564873.695,1594089.389,1953541.16,2535849.81,2252221.823,2193907.738,4055464.745,4113039.017,5100897.789,4055759.43,4190268.993,5143410.206,6058005.81,6023581.505,6101757.05,6899648.666,,,,,,,,,,,0,12990238.52,13940691.55,14372521.4,14047575.98,15649980.56,17030625.96,17642506.7,17254064.88,16381031.1,14048045.1,16294959.64,17959541.39,19978146.63,20075191.14,14916124.28,13358399.68,28359193.11,15000000
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,792592.5851,1111111.164,1100000.024,1111111.164,1311111.093,1062963.009,10518518.45,11303703.31,12162962.91,19207407,19285184.86,1488888.86,1474074.125,15122221.95,17603704.45,18525925.93,18974074.07,19729629.63,21492592.59,23166666.67,24274074.07,24759259.26,25386555.56,26810403.7,28447337.04,14143080.73,14936880.6,15634355.12,16556577.49,16322942.03,17672325.49,17838511.7,18895277.45,20540957.74,21667831.74,24403275.9,22553665.25,24788353.83,25939466.74,42237234.93,31563608.78,37061985.58,37563476.67,36491886.3
"Korea, Rep.",KOR,,,,,,,,,,,,,,,,,47000000,103000000,105000000,101000000,562599975.6,690599975.6,784299987.8,920500000,945500000,1157800049,1736599976,2070600098,2504500000,2187100098,2413000000,2677600098,2926699951,2886800049,3087100098,3278800000,3353800000,3886700000,4955000000,4332100000,4523500000,4516200000,5134800000,5875200000,5935200000,5200400000,4849500000,5154900000,6978100000,5999500000,5853700000,6602200000,6589100000,6475400000,6573500000,6463900000,6523600000,6526400000,7125100000,7166100000,7434800000,7742300000,7814500000,7653000000
Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4808113.945,5635456.26,2613869.436,4224467.043,3839517.358,34265894.53,3992522.746,22951786.93,27716388.99,25700374.72,22517471.08,806654918.6,22100868.62,21283550.07
Latin America & Caribbean (excluding high income),LAC,,,,,,,,,,,51100000.38,54465559.01,69379825.59,76343250.28,85339182.67,198870001.3,431950352.3,523596394.3,639210001,912780005.3,1846080009,2146049998,1981739998,2069808886,2327466911,2508194940,2976244418,3546516678,3954014431,4553692971,5551205920,6603977145,8195129166,8565686061,10945503297,12627820668,12646335587,13497962209,15211413881,17069398985,19581705107,23755642286,27293855095,35610275491,41879611542,48321012900,56988033480,61645085487,63078829769,55201382347,56324246879,59720995563,60110889360,61397952595,63999143850,68269275279,73092605893,81027753219,89061647681,96353362674,1.03504E+11,1.30598E+11,1.44151E+11,1.5539E+11
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,2799999.952,3500000,3700000.048,3500000,6699999.809,8300000.191,10899999.62,10399999.62,10800000.19,12100000.38,10000000,400000,500000,500000,600000,600000,660000,694575,729303.75,765768.9375,804057.3844,830000,4237233,6203732.835,17774603.43,37576335.07,41774224.63,110297813.1,202988749.1,170436768.1,188048239.7,189212313.6,189361894,242708578.1,239879527,296516566.7,232166104,220824485.3,239756138,239756138
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544451535,4742999661,5591436083,4924310615,5202237750,5769240000,7180590000,7558138454,6914055025,6877547082,6671241575,7566589340,7190794585,7480817047,7605729645,7061853364,6977962174,7370928673,6593406648,6353531674,6435335349,6696174320
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58446876.11,31854955.65,78814942.28,61977178.09,58122231.58,25116904.33,294231962.2,523002507.4,546822359.4,412747709.3,512000267.6,654424479.5,580127751.4,403475872.7,459924732.1,346244091.6,335579202.4,530708600.7,689738903,800000000
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000,10000000,7000000,8000000,10000000,15000000,16000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,,,,688888.9074,6446913.719,12204937.93,17962963.1,20444444.66,15851851.46,15370369.91,16111110.69,17737037.66,2059259.176,15429629.33,21781480.79,21207407.41,25170370.37,23000000,23566666.67,23951851.85,23829629.63,24133333.33,24561711.11,25114325.93,26316296.3,29123282.39,30107002.68,30969030.74,31272406.07,30314614.68,31300672.4,31823127.02,32183265.35,32624931.03,35230047.98,40500667.35,38390538.56,41863011.78,42919945.98,43217252.6,56385185.19,63257657.27,61989718.89,63899261.11
Latin America & Caribbean,LCN,,,,,,,,,,,55500000.48,59073442.94,74480589.87,82723338.61,93472705.66,210710064.4,443242532,638713057.8,773126670.5,1068296668,1927172599,2224161110,2074606664,2164469996,2420454584,2621714025,3110714790,3705775940,4115381503,4725743732,5735412672,6771510485,8368428461,8782597260,11178290894,12858018525,12876796767,13732572341,15473799670,17350469035,19849705945,24102569448,27742027426,36358685168,42630932344,49107478761,57984267642,62825613736,64224334027,56362425915,57656605609,61404936550,61809017097,63127831329,66029972940,70102581572,74933201194,82623104478,90664580146,98077869364,1.0511E+11,1.32594E+11,1.46074E+11,1.57308E+11
Least developed countries: UN classification,LDC,,,,,,,,,,,,17899999.62,22579916,22540000.92,82323534.76,309255813.6,389016730.4,551113753.9,701961140.1,960989902.6,1492346698,1624978013,1941805813,2274213690,1963150318,1852580065,1958289613,2530055648,2614155377,2799199174,4019188527,3513844989,3973184547,3958326350,4121384245,4495669772,4431435508,4732155472,5307751922,5789744443,6169358824,6646490476,8499480860,9768051285,10956338328,11829411986,13907975957,16620994423,21819794653,22933521694,26362206371,29709394766,34695988879,37496047484,40599299265,42259655012,40938324796,42365035825,50908516420,55104168788,57871515388,60342341512,63577596875,67325106997
Low income,LIC,,,,,,,,,,,,,,,44764400.75,83984680.41,83101375.49,241976307.6,856137444.2,1260299391,1393907259,1124697891,807957077,935808987.6,820149895.2,890252652.2,808543693.1,846580235.5,967235179.9,1207579986,2319680531,1725046307,2063513499,1833720635,2015155920,2121435532,2013948806,2122344308,2419608649,2643743563,2663136834,2877207154,3329541991,4321853670,4692348756,4103171261,4493785816,5540698054,7150652724,6726490239,8504315340,7741092933,9618793644,10250007038,11100417930,11545255187,11432689943,11706474928,15777596264,15886286809,14884583882,16309510378,18858017388,20146434626
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,,,,,,,,,,,,,,,,8562662.125,12957679.75,18482927.32,39031032.56,60065425.87,151700653.1,229559402.5,289306793.2,294477050.8,300945312.5,291652252.2,325967742.9,350058441.2,357666870.1,358011932.4,400775817.9,442093994.1,547805053.7,632381958,715192443.8,800969018,843173016.4,933731256.2,1013337090,1064301778,1154285559,1169810000,1296070000,1423470000,1573780000,1975536000,2166770000,2507300000,2924500000,3336700000,4123130000,5153010000,5999552324,6422186627,7036326551,6999731475,7261851525,7190296015,7043039552,6748702044,7140414362,5521864471,3819373807,6022594533
Lower middle income,LMC,,,,,,,,,,,218260000.2,263159999.8,284159894,304819209.1,337194679.6,1663454553,2778358890,5199344846,7245432260,8772522692,11957628998,11657904826,13611065515,15448063926,14310421543,13438581330,13395007920,15652981705,15045431293,14873181250,16556484744,19346905833,22897397613,23737845808,25486090055,27626131584,28710643389,33956999879,31206296551,35162680669,39712919949,44714724445,55134769750,67686772143,73150124152,92933459741,1.10649E+11,1.34067E+11,1.63238E+11,1.62225E+11,1.82291E+11,2.094E+11,2.30265E+11,2.40656E+11,2.53435E+11,2.50815E+11,2.43371E+11,2.6573E+11,2.88077E+11,3.0379E+11,3.06604E+11,3.35843E+11,3.69948E+11,3.69068E+11
Low & middle income,LMY,,,,,,,,,,,284759994.5,315897541.2,348440035.4,376562895.1,1901760340,3302245708,4318014569,7013375128,9852145599,12854558995,17697160157,17940017503,19826187340,21422503769,20655833174,19773742396,20130288702,23212668077,23065300961,24989773783,29205556744,32196001790,37738169029,39606041256,48702983970,49317006359,52349315195,62085510718,60219586712,65500688892,72857547928,81385557187,96790132493,1.21468E+11,1.38947E+11,1.66003E+11,1.95622E+11,2.35803E+11,2.74215E+11,2.6504E+11,2.93958E+11,3.29969E+11,3.54878E+11,3.71624E+11,4.00606E+11,4.02595E+11,3.92851E+11,4.2981E+11,4.66974E+11,4.85464E+11,4.8994E+11,5.55457E+11,6.1517E+11,6.26224E+11
Lesotho,LSO,,,,,,,,,,,,,,,,121702577.6,137999999.9,165139999.9,177444999.8,212464605.6,263214072.8,290572149.8,809851055.9,883397048.8,766484900.7,581114886.1,616682777.3,950243061.9,869488189.8,879817033.6,998588133.1,1022332372,1121339278,1037070182,1132746440,1086080390,930876742.3,873843477.4,631203783.4,524887056.3,477597131,401257772.2,388679066.3,556865002.8,627155112.4,599357676.7,613862804.5,638151924.2,575859232.3,547926609.9,610128813.6,649334950.9,554558344,462916687.2,406185190.1,347824541.1,455325751.6,547030887.3,572517944.8,529052337.5,449887369.5,474467932.4,532599303.8,484386532.8
Late-demographic dividend,LTE,,,,,,,,,,,26000000,22065559.39,22799909.59,29803249.36,36079200.74,671823225,985532627.8,1105516290,1493531030,1871300003,2365096674,2615389512,3147739110,3289112643,3140085660,3150152823,4055083107,4494347560,4353909615,4421434746,6151785301,7184079149,7833910768,7895651957,15228712778,12393081145,13607594298,16057231866,12054496175,13146735532,16678156792,19272807374,26156078336,35480614419,46362156008,50936864340,60242228145,79188048370,91342771039,85231391110,90785747187,1.01128E+11,1.01227E+11,1.13114E+11,1.28121E+11,1.23427E+11,1.17474E+11,1.26697E+11,1.28425E+11,1.27152E+11,1.26333E+11,1.43825E+11,1.4541E+11,1.51896E+11
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34529.8834,743072.0925,1095000,2575000,2927500,3425000,2995000,49942500,79150000,109248045.6,114833998.3,577492856.2,745271334.5,994408039.5,1433095298,1565309357,1239844221,1673160029,1955415494,1507182354,2059903381,2113240954,1372817412,1279932372,1302553154,1386978491,1303940311,790579509.4,778077399.8,735947566.3,976706233.6
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729768310.5,710613403.3,649018920.9,656584228.5,651565786.9,578526380.9,576637535.9,827567939,1046961819,1178139807,1188806929,1293535584,1479294565,1661639088,1676276507,1669576588,1810620151,1717898508,1921579735,1888091668,1675230438,1739875976,1907535913,2082891876,2099004091,2333412753,2425375157,2222825128,2336420859
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40771000,45709000,49400000,48600000,252175940.9,273692698.8,112559795.8,157503054.3,218566190.6,379053687.8,480130050.1,550487314.7,1920429181,1586661134,1257366065,1505693369,1498595198,1604442121,1553480634,1335768739,1234945490,1274146124,1237349320,1142611838,1088349705,1317404608,1294166205,1228248725
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46620166.55,47740741.37,53334689.02,53150239.34,55465112.19,54385821.93,51598913.44,48381809.27,46853508.75,48292669.47,46907064.12,48659083.05,36864800.29,39527609.17,27588639.77,34553804.68,42116218.1,55002381.92,65768944.56,73900166.64,83373791.79,83373791.79
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,,,,,,,,,,,,,,,,533005981.4,547143920.9,589561645.5,763199218.8,948415710.4,1053942871,1013863098,849573425.3,916988281.3,873726684.6,972522277.8,1399646484,1588903320,1304641724,1336566040,2006347290,1990340576,2170446289,1959089111,1827395508,1969500647,2165473713,1892809709,2010637642,1938105631,2160962378,3260920244,2877152601,3613916567,4220836008,4589226820,5451371055,6730472441,6894287729,6269117561,6422541530,7256310892,6507905288,6881699960,7788695018,6903543638,6383473884,6823002118,6919419948,6962578453,7414138466,10906279156,11170423192,11755209355
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020000,87080000,114320000,122170000,110410000,177580000,242210000,322590000,484020000,701370000,915080000,1175820000,1491260000,1888020000,1352350000,1752830000,1813110000,1986440000,2191540000,2075920000,1540120000,1467220000,1637870000,1837930000,1909910000,1876620000,2119330000,2037840000,2012360000
Madagascar,MDG,,,,,,,,,,,,,,,415448.457,466609.2396,711447.1793,325628.4893,398838.9373,47009.971,378646.7016,220807.0755,114372.0374,116157.7329,5636074.543,4573740.005,5869821.548,4648277.283,4029545.307,9741570.473,7870713.234,13130938.53,15214864.73,13543858.53,12743958.47,9102989.436,6241918.029,12184519.95,11462127.23,11621994.74,11270072.55,10871296.09,29323596.14,16231547.7,11506654.2,101672956.3,150260189,254488696.9,313991941.1,283721276.6,455825544.2,335015247,330495619.9,357754330.9,344438244,326844541.4,299204626.1,342776977.9,425502225.7,407676204.2,495356527.4,439712454.8,385290310.6,385290310.6
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,2500000,2500000,1750000,1000000,1000000,1200000.048,1399999.976,1700000.048,1799999.952,1600000.024,1299999.952,2173581.839,2365779.02,2707756.11,2452076.46,2450000,2196854.87,2196854.87,1823118.75,2012192.12,2012192.12,2900092.28,2257250,2800000,7934160.761,6265651.333,4510691.347,3159198.48,2997538.939,3147415.886,3304786.681,3470026.015,3643527.316,3825703.681,4016988.865,4217838.309,4428730.224,4650166.735,4882675.072,5126808.826,5383149.267
Middle East & North Africa,MEA,,,,,,,,,,,283000000,396177015.3,455540775.3,467262161.3,425501348.5,1088507454,1459498692,2738463787,4556454876,5760714267,6532629139,6071648224,6024183220,7159234574,7373492458,6427408061,6651974353,8109344383,7838672005,7374614319,10484481098,11826037401,15046543035,14486970846,13089742675,12084970281,11300645846,11679147593,12060903900,11659061294,11572043874,13002645271,15890541149,20434850813,23590599907,22482131322,24293318769,29250362022,33085181644,31026790106,37038923611,38834194772,46112578003,47620026471,53567555145,50172265994,49602085995,56295200949,57142684490,59290308298,61755958990,70526964890,67754421548,57961492697
Mexico,MEX,,,,,,,,,,,,,,,,,,,,177000000,1039000000,1220000000,1226000000,1391000000,1561000000,1616000000,1771000000,1985000000,2439000000,2793000000,3098000000,3030000000,3700000000,3979000000,4121819824,4368120000,4949000000,5545800000,6501246000,6648625182,7524742980,10146263000,11029448100,16653686411,19861747959,22741840918,26542811527,27516981140,27081720166,22893127980,22767716708,24190034859,24056599208,23976098088,25556643773,26824907167,29328819630,32922876924,36526305945,39833517538,43977653965,55067029560,61457717975,66238949308
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23743313.99,25993301.22,25141959.52,23064845.28,23586551.16,22214933.55,22145271.41,23236798.2,24555434.91,26081549.3,27340028.91,28340028.91,30450053,31450053,32450053,33450053,34450053,34450053,34450053
Middle income,MIC,,,,,,,,,,,284759994.5,315897541.2,348440035.4,376562895.1,1856995940,3218261027,4234913193,6771398820,8996008155,11594259604,16303252898,16815319612,19018230263,20486694781,19835683279,18883489744,19321745009,22366087841,22098065782,23782193797,26885876213,30470955482,35674655530,37772320621,46687828050,47195570828,50335366389,59963166410,57799978063,62856945329,70194411094,78508350033,93460590502,1.17146E+11,1.34255E+11,1.619E+11,1.91129E+11,2.30262E+11,2.67065E+11,2.58313E+11,2.85453E+11,3.22228E+11,3.4526E+11,3.61374E+11,3.89505E+11,3.9105E+11,3.81419E+11,4.18104E+11,4.51196E+11,4.69578E+11,4.75055E+11,5.39148E+11,5.96312E+11,6.06077E+11
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67780000,77690000,63237639,76537013,80920990,73439228,105902711,173661464,213016054,226568479,266556404,345010224,406625951,381153563,387931157,434124447,394153574,376068216.9,383353307,326901603,316287234,344938882,379189933,354625082,470083749,489643851,456559571,462424730
Mali,MLI,,,,,,,,,,,,,,,,23307043.08,17744260.79,26497917.18,44315269.47,54061260.22,59399974.82,47657344.82,39408866.88,36476615.91,32497501.37,66998626.71,68436607.36,88175628.66,73225212.1,75954139.71,106917976.4,93014381.41,116550643.9,125616882.3,103187164.3,112110941.5,110719833.7,91724874.62,84462836.03,86308388.69,73163954.85,88167264.58,137653692.7,153798953.4,155463489.7,177256553.2,212030181.4,344376072.2,432735385.8,455566651.3,473206780.8,785135446.1,827417012,894763366.2,921490603.7,816930232.7,827242532.9,885444663.1,1022573592,971700936.1,997137083.8,1131458580,1106994888,1153620000
Malta,MLT,,,,,,,,,,,,18177015.3,17820796.97,19522953.03,18677930.83,21830467.22,32224994.66,36229381.56,26467153.55,28733226.78,35029144.29,28187164.31,39306793.21,42779594.42,36873622.89,34743316.65,45802402.5,46021369.93,51684013.37,70015853.88,58211399.08,42017990.11,30490085.6,25454542.16,23547245.03,15190289.23,13121567.31,9111576.984,13097150.38,20135248.6,17497061.34,12930129.42,21201644.69,25794804.04,319219551.9,222082588.8,208795974.1,229286698.4,264462405.6,259902916.9,229566340.7,227124910,200108441.5,245878450.1,252779864,274400266.6,251428716.5,269545190.7,277412663.3,245293469.3,259358516.8,269481041.3,225994472.3,233085510.8
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,5972804.546,6836565.018,9275733.948,5970436.096,1552868.009,279829.0849,28537929.53,41800518.04,80575032.92,122450105.3,147205581,135822962.8,135053918,102152604.8,116158175.6,105385646.3,84412131.69,116573115.8,129488927.9,115168164.1,81009057.89,54744020.17,54472032.22,114854849.3,127075981.1,274616061.7,1643883378,1807677675,1933727555,2254714796,2452869388,2673495005,2553189788,2671564198,1282095274,1260825013,1100000000
Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,211000000,238000000,247719978.3,269739208.2,276823417.7,965676986.6,1355273697,2596234405,4307035782,5364265350,6041857666,5471128357,5661148529,6830427063,7040190612,6139836212,6118203063,7410711334,7205976288,6481886749,9575357971,10868207720,13816841295,13159204551,11424883678,11852868287,11090924278,11430836016,11874306749,11425726045,11333146813,12755103438,15663727801,20198844305,22934668652,21750270363,23451111091,28278896953,31937120868,30006475486,35957557453,37150462995,44136727286,45722942913,51640993686,48238965817,47648319757,54015770202,54974996101,57116225066,59448469875,67028011698,64883501838,54938195164
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,196425072.4,298104236.1,303165047.7,415967090.4,509607732.2,507500921.4,545308440.1,543354188.6,469734652.3,480844129.1,522997313.5,588907941.6,584315521.9,600703223.8,792208806.5,830145183.7,804960776.5
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500000,7873673.737,1101304.348,26684782.61,68695859.26,79355447.1,202508011.4,176948504.1,155191920.3,178029700,224595247.2,199618694.3,266242560.5,249642620.8,323836415.1,257134721.7,255121827,260910769.8,259876359.2,273364998.1,440554140.3,560930420.4,548833335.4,471162099.4,399224608.1,455273508
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,53400001.53,64500000,63500000,75199996.95,57000000,40799999.24,50000000,58000000,71599998.47,71300003.05,70400001.53,55599998.47,58000000,59599998.47,54799999.24,59099998.47,61000000,63599998.47,46299999.24,38000000,36799999.24,41817001.34,52554813.39,69478279.11,57518516.54,58891885.44,80032492.16,99385835.74,115743972.1,111125263.2,115777234.5,129669769.6,174107424.2,152410998.7,155464965.9,142879136.5,93372689.55,257936772.5,417729496.4,879252924.4,396813813.3,739247615.9,246111017.8,664552122.8
Mauritania,MRT,,,,,,,,,,,,,,,,440791.8155,422013.551,307104.528,563227.7131,2353325.605,5575631.142,3706323.862,2317981.958,1222367.525,956062.9129,791334.2118,1855462.193,6700205.326,9300986.29,4780195.236,13708147.05,11739461.9,50134010.31,2268102.407,4895812.035,5448170.458,4365199.859,2693388.357,2207179.523,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,77170265.83,60391856.66,64458913.64,168665175.6,13175224.82,109289566.2,109289566.2
Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118000000,132000000,160000000,168000000,180000000,178000000,177000000,615851.2813,633981.3126,573714.3116,729710.022,609194.4962,728800.6949,703594.9697,633706.4276,660462.9571,814358.9092,518994.6691,861942.5999,552880.1027,327038003.8,223577781.4,194066629.1,250243134.9,244621262.5,318511666.2,284728298.4,272474595.8,273838051.5,315381359.6
Malawi,MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766905.8442,523432.0348,647354.1874,744944.6385,746886.7153,746883.9147,746886.2102,746885.9698,843693.5914,13912158.8,18321016.4,22531879.49,14789977.69,21013521.96,16674296.96,16656710.07,21767663.62,25320230.69,28303298.99,34132322.31,38487169.24,41493977.04,39053133.13,78880384.23,181067327.5,280913154.6,231650864.5,318635670.6,264337125,179747923
Malaysia,MYS,,,,,,,,,,,,,,,,4177487.373,3934568.167,4062921.047,4317711.83,4569461.346,,,,,,,,48816528.32,99664604.19,138804718,185221130.4,130178665.2,153098281.9,175595687.9,119271873.5,115796006,164153195.1,194441070.8,189584328.7,322894736.8,342368421.1,367105263.2,435000000,571052631.6,801868421.1,1116972560,1365476253,1556236305,1329070850,1130872358,1102925378,1211496096,1293805738,1423370252,1579517557,1643720838,1603918551,1648944928,1685578502,1597353742,1426684075,1552334623,1617714310,1704437564
North America,NAC,,,,,,,,,,,,,,,,,,200000000,220000000,230000000,80000000,80000000,80000000,80000000,80000000,80000000,908000000,994000000,995000000,1020000000,1170000000,1300000000,1796000000,1820000000,1943000000,2665450124,2738614597,2762323810,2932453434,4903130051,4949559608,5124188719,5205318060,5344291477,5561662793,5728656853,7336181997,7846617834,8054192064,8282511677,8390573551,8506636419,8748376017,9174425004,9189987399,9297646940,9065268190,9121140785,9683323618,9908011767,9222933366,9580110826,10020836976,10332193219
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13450206.76,13797774.31,15708196.64,14536033.63,14898057.94,15604817.64,13513673.29,13303062.06,11215053.01,9901885.805,9161114.181,8454651.754,7555142.476,11791151.98,14594461.81,17498634.63,16442777.05,15682090.94,13563415.97,76511274.59,69207299.23,78755190.52,80114673.13,64103034.95,80721935.11,46673693.35,66479264.7,48292447.47,53670691.33,65593517.23,64026883.05,72291500.15,82371495.54,87666070.53
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332715289.3,448435822.9,492708151.5,512232802.1,537060365.6,491186424,544222382.9,509350010.5,491844506.8,594238509.9,715008460,724233290.9,720847485.6,612898777.6,621061715.8,621061715.8,621061715.8,621061715.8,621061715.8,621061715.8,621061715.8,621061715.8
Niger,NER,,,,,,,,,,,,,,,4291566.372,7787678.719,6290005.684,6447419.643,8486373.901,8649801.254,11283628.46,9181859.016,7133157.253,6838709.831,7458405.495,8983602.524,15965653.42,16131149.29,15699271.2,13231630.33,13890889.17,13019886.97,18172077.18,15870740.89,6903759.956,7705122.966,4498072.659,5335212.275,18782891.21,26628265.57,14460552.87,21992150.1,19055424.48,25538999.37,59819315.26,66396291.61,78177635.35,79455329.89,94105372.42,102125604.2,134423547.5,166152208.7,151834370,145912239.1,219080292,171586253,176370907.3,264041277.6,296677560,308661888.8,520943729.8,353331220.1,725240824.9,725240824.9
